Date,sender,text,category
15/10/2023 15:40,6.39093E+11,"<NAME>., Kuhaan ng 777 Libre at 105% Deposit Bonus sa GoJackpot. Kasama ang 3% Paymaya Bonus. Maglaro ng slot games sa betfilph5.com ngayong weekend!",spam
14/10/2023 21:37,6.3911E+11,"Say farewell to GCash load issues, it's GoJackpot time this weekend! Enjoy Free 777 & 105% Deposit, and win big slot prizes with your luck now at Gojpluck2.com",spam
13/10/2023 22:24,Google,754060 is your verification code for Telegram. oLeq9AcOZkT,otp
13/10/2023 18:27,SMARTLoad,13/10 18:27: P50.00 loaded to 09129094503 from xxxxxxxx2785 for 1 year. Ref:AJD4VR821U. Get MORE with PROMO LOAD in the Smart App!,notifs
13/10/2023 18:27,SMARTLoad,"Manage your account, access the most EXCLUSIVE promos & do MORE with Smart App! It's easy and reliable. Download now! smrt.ph/SmartApp",notifs
13/10/2023 12:52,BDO Alert,#BDOStopScam: Your online banking safety is our priority. - Never share your One-Time PIN. - Do not click links from emails and text messages. - Sign up or log in only through our official apps & site. Be smarter than a scammer.,notifs
13/10/2023 3:32,6.39499E+11,"Hello, new free money bonus 988 with no deposit condition, please login http://trdk.xyz to get free money 988 now",spam
12/10/2023 22:05,6.39642E+11,Get ready for Weekend & Gcash for Easy Payments on SugarPlay! Enjoy Free 18888 Bonus Event & Tie & Win 28888 ! Get Free 2000 & Win slot Jackpots at SGphWin2.com,spam
12/10/2023 20:13,CIMB_Bank,"The higher you save, the bigger you earn! You can now enjoy 5% p.a. interest on all your balances with no cap. PLUS 12% p.a. interest on all your ADB growth this month with no cap. T&Cs apply. Promo extended until 10/31/2023. No SMS? Text STOP to 09191602481",ads
11/10/2023 23:20,6.39856E+11,Gawin ang iyong unang deposito ng 177P sa 177BET at makakuha ng 100% deposit bonus! Doblehin ang iyong deposito ngayon! Huwag itong palampasin! 177betq.xyz,spam
11/10/2023 1:19,6.39129E+11,Gcash is Finally Back On Gojackpot! Get Your Free 777 Bonus Now & Win Slot Jackpot Prize Pool! Cash In With Gcash Now With Extra 103% Bonus! Visit GoJPLuck3.com,spam
10/10/2023 0:02,SMARTLoad,"Manage your account, access the most EXCLUSIVE promos & do MORE with Smart App! It's easy and reliable. Download now! smrt.ph/SmartApp",notifs
10/10/2023 0:02,SMARTLoad,10/10 00:02: P10.00 loaded to 09129094503 from xxxxxxxx9374 for 1 year. Ref:AJA7VCNILH. Get MORE with PROMO LOAD in the Smart App!,notifs
09/10/2023 23:44,GCash,"WAG I-SHARE ANG IYONG OTP. May bagong device na nagrequest ng access sa GCash account mo. Kung ikaw ito, ang OTP ay 577508. Kung hindi, scam yan at wag ibigay.",otp
09/10/2023 23:05,6.39461E+11,Ang mga bago at lumang miyembro ng 177BET na nag-top up ng P177 ay makakatanggap ng P177 na bonus! 177betp.xyz,spam
09/10/2023 17:39,6.39642E+11,[ Philwin x Epicwin ]: Play Jili game with Welcome bonus FREE EXTRA 1000P! Livechat for more Super Ace game tips & tricks today~ Try Now : EpicWplay.com,spam
09/10/2023 12:55,GLOBEATHOME,"#KayaMoNow i-level up ang internet sa bahay gamit ang mabilis at maaasahan na GFiber Prepaid, now with FREE BlastTV subscription to stream movies, shows, channels, at live sports! Enjoy reloadable UNLI Fiber WiFi for as low as P299, walang lock-up, at walang documents na kailangan! Mag-apply na via the GlobeOne app at https://globeone.onelink.me/ej7I/G1SMS. Subject to serviceability checking. No advisories? Text OFF to 2686 for free.",ads
09/10/2023 7:00,6.39125E+11,"<NAME>., Unlock success with SBET! Get 100% Welcome Bonus + P888 and a Jackpot chance at sbetphrich.com",spam
09/10/2023 4:54,6.39642E+11,"<NAME>., GoJackpot: Win big! Get 100% Welcome + 3% Deposit Bonus. Play now, win P777 at betfilph4.com",spam
08/10/2023 15:54,6.39465E+11,"Welcome to Exciting Weekend at GoJackpot! Play, win & claim free 777 bonus! Deposit today for 105% extra & unlock VIP perk. Join the fun at GoJPLuck3.com now!",spam
08/10/2023 14:49,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 63285 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
08/10/2023 0:33,6.39499E+11,"Hello, new free money bonus 988 with no deposit condition, please login http://trdk.xyz to get free money 988 now",spam
07/10/2023 20:56,6.39466E+11,Gawin ang iyong unang deposito ng 177P sa 177BET at makakuha ng 100% deposit bonus! Doblehin ang iyong deposito ngayon! Huwag itong palampasin! 177beto.xyz,spam
07/10/2023 8:28,6.39952E+11,268,spam
07/10/2023 8:28,6.39952E+11,"J&T DELIVERY!TN: 787295491788 Rider:Joe Mark Cenales,639951756702. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",notifs
06/10/2023 15:36,GLOBEATHOME,Expired na ba ang Globe At Home Prepaid WiFi SIM mo? Wag mag-alala dahil pwede ka nang bumili ng SIM only for just P88 na may FREE 10GB shareable data pa! Visit any Globe Stores near you or visit the Globe Online Shop via glbe.co/prepaidwifisim para bumili ng SIM. No advisories? Text OFF to 2686 for FREE.,ads
06/10/2023 14:07,6.39384E+11,"Embrace your inner luck! Become a Super Lucky Star at WinningPlus, Claim 1000 Bonus for Slot Jackpots, and seize more benefits. Be Winner now at JoyWinplus.com",spam
06/10/2023 5:01,3404,242242 is your Facebook password reset code,otp
06/10/2023 4:45,GCash,You have received P49.50 GCash from 7eleven Kiosk w/ MSG - 2327-9003-2918. Your new balance is P580.32 10-06-23 4:45AM. Ref no. 0012492360551.,notifs
06/10/2023 1:54,6.39204E+11,"<NAME>., Ready for success? SBET offers a 100% Welcome Bonus. Claim your P888 and seize the Jackpot chance at sbetbigfish2.com",spam
05/10/2023 18:16,6.391E+11,Gawin ang iyong unang deposito ng 177P sa 177BET at makakuha ng 100% deposit bonus! Doblehin ang iyong deposito ngayon! Huwag itong palampasin! 177betc.xyz,spam
05/10/2023 8:37,6.39952E+11,72,spam
05/10/2023 8:37,6.39952E+11,"J&T DELIVERY!TN: 771428256476 Rider:Joe Mark Cenales,639951756702. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",notifs
04/10/2023 21:54,6.39084E+11,"Hello, new free money bonus 888 with no deposit condition, please login http://hhk88.one to get free money 888 now",spam
04/10/2023 19:18,6.39616E+11,"Hello, new free money bonus 888 with no deposit condition, please login http://hhk88.one to get free money 888 now",spam
04/10/2023 13:45,DISCORD,Your Discord security code is: 333544 tzD9jY28Wrn,otp
03/10/2023 12:05,6.39099E+11,"Welcome October! New User, get 2000 bonus for High-Rate Slots Jackpot at SugarPlay! Don't miss out More 28888 Bonus in Promo Events! Join now at Sp7Go1.com",spam
02/10/2023 21:04,6.39854E+11,Gawin ang iyong unang deposito ng 177P sa 177BET at makakuha ng 100% deposit bonus! Doblehin ang iyong deposito ngayon! ja.177betj.xyz/sPoidh,spam
02/10/2023 19:08,CIMB_Bank,"The higher you save, the bigger you earn! You can now enjoy 5% p.a. interest on all your balances with no cap. PLUS 12% p.a. interest on all your ADB growth this month with no cap. T&Cs apply. Promo extended until 10/31/2023. No SMS? Text STOP to 09191602481",ads
02/10/2023 8:38,MayaSavings,Earn up to 10% p.a. and MORE on Maya Savings this October! Stay tuned to enjoy higher interest boosts. T&Cs apply. DT173209S23,notifs
02/10/2023 1:45,PIN,Your Tinder code is 107493 Don't share @tinder.com #107493,otp
01/10/2023 11:06,Foodpanda,Your foodpanda verification code is: 7835,otp
30/09/2023 14:06,PALAWAN_Exp,"Mr/Ms <NAME>, claim your PALAWAN Express GJZ-8-41814-ZAW at any Palawan Pawnshop/Palawan Express/Tambunting/LBC/SM/Robinsons.Bring ID.",notifs
30/09/2023 12:49,6.39122E+11,"Exciting GoJackpot Weekend is here! Get 50% WEEKEND BONUS, win 4777 Prize at Bustling Event. New users enjoy 153% & 777 Free Bonus for big win at GoJPLuck1.com",spam
29/09/2023 10:40,6.39995E+11,"Hello, new free money bonus 888 with no deposit condition, please login http://dchh.shop to get free money 888 now",spam
28/09/2023 22:30,6.39506E+11,Weekend alert at WinningPlus! Claim 153% WEEKLY DEPOSIT BONUS tomorrow! New users get free 1000 bonus & 103% on deposits. Win Big Jackpot Slot at JoyWplus.com,spam
28/09/2023 20:22,BDO,#BDOStopScam: Mag-ingat sa scam texts at emails na may link. Hindi magpapadala ang BDO ng link sa text o email. 'Wag i-click ang link. 'Wag ibigay ang OTP!,otp
28/09/2023 15:25,BDO,There's no need to enroll billers or recipients when you Pay Bills or Send Money on the new BDO Online app. Easily save your transaction details by tapping Favorite after a successful transaction. You can choose from your saved billers and recipients by tapping Select from Favorites the next time you transact. Download BDO Online now!,notifs
28/09/2023 4:11,6.39101E+11,"<NAME>., SugarPlay's Twin Bonanza: Win up to 128,888 prizes! New users receive 2,000 free credits. Join the fun at Sgplaynow1.com",spam
28/09/2023 2:00,6.39854E+11,Gawin ang iyong unang deposito ng 177P sa 177BET at makakuha ng 100% deposit bonus! Doblehin ang iyong deposito ngayon! Huwag itong palampasin! 177betb.xyz,spam
26/09/2023 18:32,SMARTLoad,"Manage your account, access the most EXCLUSIVE promos & do MORE with Smart App! It's easy and reliable. Download now! smrt.ph/SmartApp",notifs
26/09/2023 18:32,SMARTLoad,26/09 18:32: P50.00 loaded to 09129094503 from xxxxxxxx0975 for 1 year. Ref:AIQ9TX4I3H. Get MORE with PROMO LOAD in the Smart App!,notifs
26/09/2023 9:25,GLOBEATHOME,Hurry! 4 days left para makakuha ng freebies with FamSURF this #GDayEveryday! Get a 3-month VIU voucher when you share your FamSURF data to at least 2 members via glbe.co/GlobeOne. Per DTI Fair Trade Permit No. FTEB-174247 Series of 2023.,ads
26/09/2023 9:13,GLOBEATHOME,Hurry! 4 days left para makakuha ng freebies with FamSURF this #GDayEveryday! Get a 3-month VIU voucher when you share your FamSURF data to at least 2 members via glbe.co/GlobeOne. Per DTI Fair Trade Permit No. FTEB-174247 Series of 2023.,ads
25/09/2023 23:29,6.39469E+11,Gawin ang iyong unang deposito ng 177P sa 177BET at makakuha ng 100% deposit bonus! Doblehin ang iyong deposito ngayon! Huwag itong palampasin! 177beta.xyz,spam
25/09/2023 18:01,6.393E+11,"SG777 Magrehistro upang makatanggap ng 137p, tumaya sa pulang sobre na bonus araw-araw, at tumanggap ng cash na pulang sobre araw-araw: https://sg7773.com",spam
25/09/2023 17:55,6.39504E+11,"Twin Bonanza Month-End Giveaway at SugarPlay! Win up to 128,888 prizes! New users get 2,000 free on sign-up! Explore More Event 58,888 Free Bonus at sp7go.com",spam
25/09/2023 14:34,6.39468E+11,Gawin ang iyong unang deposito ng 177P sa 177BET at makakuha ng 100% deposit bonus! Doblehin ang iyong deposito ngayon! Huwag itong palampasin! 177betb.xyz,spam
25/09/2023 11:59,6.39464E+11,"Weekend fun at Pwin777! Win an iPhone 14 Pro Max, daily bonuses up to 77777p, and exciting events. Visit p777a14.xyz now!",spam
24/09/2023 19:03,3404,726279 is your Facebook password reset code,otp
24/09/2023 17:51,3404,951 611 is your Instagram code. Don't share it.,otp
24/09/2023 15:55,6.39854E+11,Happy Jackpot Slot Weekend at GoJackpotCity! Join MADNESS SLOT to win 4777 prizes & get 53% extra deposit bonus. New users get 153% bonus. Visit GoJpluck.com,spam
24/09/2023 10:30,6.39622E+11,"Mga nangungunang laro sa casi/no, bin/go, at mga sl0t machine. Mag parehistro at mag deposito ng P200 upang makatanggap ng 200% bonus. dc192.com",spam
23/09/2023 17:19,CloudOTP,041568 is your verification code for Telegram. oLeq9AcOZkT,otp
23/09/2023 9:46,6.39952E+11,"J&T DELIVERY!TN: 787206077314 Rider:Joe Mark Cenales,639951756702. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",notifs
23/09/2023 3:16,6.39609E+11,"Hello, new free money bonus 988 with no deposit condition, please login http://trdk.xyz to get free money 988 now",spam
22/09/2023 12:59,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 28205 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
22/09/2023 12:47,RD PAWNSHOP,"Hi Mr/Ms JR, RDCN 48269 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
22/09/2023 2:30,6.39616E+11,"Hello, new free money bonus 888 with no deposit condition, please login http:// yy777ff.com to get free money 888 now",spam
21/09/2023 17:58,6.39289E+11,HINDI ITO JOKE! Halina sa pinaka pinagkakatiwalaang casi/no site ng sa Pilipinas at maglaro! Ano pang hinihintay mo? Sumali na sa DCT! dc192.com,spam
21/09/2023 16:29,6.39485E+11,Kumuha ng 100% Deposit Bonus sa 177BET! Doblehin ang iyong deposito ngayon! Huwag Palampasin! 177betb.xyz,spam
20/09/2023 15:24,GLOBEATHOME,"Loaded sa discounts dahil #GDayEveryday with Globe At Home! P917 nalang ang FamSURF999 with 200GB valid for 30 days from Sept.15 - 30, 2023. Mag-load na via glbe.co/GlobeOne . Per DTI Fair Trade Permit No. FTEB-174507 Series of 2023.",ads
20/09/2023 15:13,GLOBEATHOME,"Loaded sa discounts dahil #GDayEveryday with Globe At Home! P917 nalang ang FamSURF999 with 200GB valid for 30 days from Sept.15 - 30, 2023. Mag-load na via glbe.co/GlobeOne . Per DTI Fair Trade Permit No. FTEB-174507 Series of 2023.",ads
20/09/2023 8:50,3404,247 519 is your Instagram code. Don't share it.,otp
20/09/2023 6:20,3404,334 520 is your Instagram code. Don't share it. #ig,otp
18/09/2023 5:02,6.39124E+11,"Happy Weekend! Get a 53% Deposit Bonus, Get 4777 Free Prizes in our Dynamic Event, and new players receive 777 Free Bonus for high Slot Jackpots at GJPnow.com",spam
16/09/2023 13:30,6.39104E+11,Kumuha ng 100% Deposit Bonus sa 177BET! Doblehin ang iyong deposito ngayon! Huwag Palampasin! 177bet.xyz,spam
15/09/2023 17:07,GOMO,"Step your wardrobe game up with stylish picks from Lazada! Just swap 3.5GB for a Lazada P50 Voucher on 'Mo Creds to shop 15% OFF at the Lazada 9.9 Mega Brands Sale lzd.co/LAZGOMO. Data charges may apply. Discount is 15% off, capped at P50, minimum spend of P99. This deal is available from September 1-30 only. No advisories? Text OFF to 2686 for free.",ads
15/09/2023 14:16,GLOBEATHOME,"Umuulan ng 3X BONUS Rewards points sa Globe At Home dahil #GDayEveryday ngayon! Mag-load ng FamSURF199 and up from Sept. 14 - 17, 2023 via GlobeOne app at glbe.co/GLBOne para may instant 3X points kang makukuha. Pwede mo gamitin ang points para sumali sa G Chance The Raffle to win electric vehicle, vacation packages, shopping spree, at marami pang iba. Kaya, mag-load na! Per DTI FTEB-175485 Series of 2023.",ads
15/09/2023 14:06,GLOBEATHOME,"Umuulan ng 3X BONUS Rewards points sa Globe At Home dahil #GDayEveryday ngayon! Mag-load ng FamSURF199 and up from Sept. 14 - 17, 2023 via GlobeOne app at glbe.co/GLBOne para may instant 3X points kang makukuha. Pwede mo gamitin ang points para sumali sa G Chance The Raffle to win electric vehicle, vacation packages, shopping spree, at marami pang iba. Kaya, mag-load na! Per DTI FTEB-175485 Series of 2023.",ads
15/09/2023 1:06,CIMB_Bank,"The higher you save, the bigger you earn! You can now enjoy 5% p.a. interest on all your balances with no cap. PLUS 12% p.a. interest on all your ADB growth this month with no cap. T&Cs apply. Promo runs until 09/30/2023. No SMS? Text STOP to 09191602481",ads
14/09/2023 22:59,6.39489E+11,Your luck is shining! Grab free bonus from 100 to 2000 & Win 18888 Prize at SugarPlay . Join us now at sp7go.com for even more amazing promotions!,spam
14/09/2023 19:31,6.39853E+11,"PAY777 Magrehistro upang makatanggap ng 137p, tumaya sa pulang sobre na bonus araw-araw, at tumanggap ng cash na pulang sobre araw-araw: https://pay777.pro/",spam
13/09/2023 16:21,Google,779234 is your verification code for Telegram. oLeq9AcOZkT,otp
13/09/2023 11:49,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 25594 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
13/09/2023 11:44,RD PAWNSHOP,"Hi Mr/Ms CHRISTOPHER, RDCN 75008 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
10/09/2023 10:24,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 40013 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
09/09/2023 12:36,6.39469E+11,Malugod kang tinatanggap ng PWIN777! Ang mga bagong miyembro ay maaaring magtamasa ng 100% benepisyo sa kanilang unang deposito na P197! p777a8.xyz,spam
08/09/2023 17:31,6.39506E+11,"YoEarn money-making airdrop project, come and sign up to receive a points spree!http://vhwlpj.com",spam
08/09/2023 9:06,NTC,"2/2 The SIM Registration Act (RA11934) provides a penalty for violators of up to P300k or imprisonment of up to 2 years, or both.",gov
08/09/2023 9:06,NTC,1/2 Warning: Registration of SIM cards using false information or someone else's identity is illegal.,gov
08/09/2023 9:03,Microsoft,Microsoft access code: 1487,otp
06/09/2023 19:23,BDO Alert,"OTP = O, that's private! Scammer ang humihingi ng OTP, kaya 'wag itong ipamigay. I-report agad sa (02) 8631-8000. Be smarter than a scammer with #BDOStopScam",otp
06/09/2023 2:38,6.39995E+11,"Hello, you have won the prize 999P to enter http://ccb8.xyz",spam
06/09/2023 0:39,6.39853E+11,"55BMW Sign up to get up to 555P for free! More massive games and bonuses, click: 55hbmw.com",spam
05/09/2023 9:43,GCash,Your P10 load is on us! Get this deal when you buy load via GCash. Just go to your Profile & tap 'Voucher Pocket' to start!,notifs
02/09/2023 20:53,NTC,"BABALA: HUWAG PONG MANIWALA SA TEXT NA NAGLALAMAN NG INYONG PANGALAN NA NAG-AALOK NG TRABAHO, PABUYA O PERA.ITO PO AY ISANG SCAM. I-REPORT SA HTTPS://NTC.GOV.PH",gov
02/09/2023 9:19,6.39952E+11,"J&T DELIVERY!TN: 787066327066 Rider:Joe Mark Cenales,639951756702. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",notifs
02/09/2023 7:38,GLOBEATHOME,"Tuluy-tuloy ang #GDayEveryday! Get 3 months VIU voucher when you add at least 2 members to your FamSurf data group. Offer is valid until Sept. 30,2023. Per DTI Fair Trade Permit No. FTEB-174247 Series of 2023.",ads
02/09/2023 7:30,GLOBEATHOME,"Tuluy-tuloy ang #GDayEveryday! Get 3 months VIU voucher when you add at least 2 members to your FamSurf data group. Offer is valid until Sept. 30,2023. Per DTI Fair Trade Permit No. FTEB-174247 Series of 2023.",ads
01/09/2023 15:53,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 73278 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
01/09/2023 4:33,6.39616E+11,"Hello, you have won the prize 999P to enter http://ccb8.xyz",spam
31/08/2023 14:10,GCash,Limited Time Offer! Enjoy extra savings on load with your FREE P10 load voucher! Just go to your Profile & tap ‘Voucher Pocket’ to start.,notifs
31/08/2023 12:12,6.39309E+11,"Mag-sign up para makakuha ng 77P, ang pinakamataas na 1% rebate para sa mga ahente: fc777.one",spam
31/08/2023 2:05,6.39383E+11,"<NAME>., Sama na sa saya! 2000 bonus + 3% deposit Bonus mula sa Sugar Play! Mag-sign up at manalo dito! sgbetgo3.com",spam
30/08/2023 20:32,6.39464E+11,Ano? Daily cashback at P777 na bonus? Halika at subukan lamang sa W19 Games! w19v6.xyz,spam
30/08/2023 20:03,6.39854E+11,Ano? Daily cashback at P777 na bonus? Halika at subukan lamang sa W19 Games! w19v5.xyz,spam
30/08/2023 13:32,GLOBEATHOME,"Last day na today para makakuha ng P50 Puregold voucher na pwede mong gamitin para sa pang-grocery ng pamilya! Para loaded ka sa groceries ngayong pasukan, mag-load na ng FamSURF499 or higher via GCash today. Voucher available until supplies last. No advisories? Text OFF to 2636 for free.",ads
28/08/2023 2:19,6.39851E+11,Ano? Daily cashback at P777 na bonus? Halika at subukan lamang sa W19 Games! w19s21.xyz,spam
26/08/2023 22:11,GCash,"480227 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",notifs
26/08/2023 21:52,GCash,You have received P79.20 GCash from 7eleven Kiosk w/ MSG - 2323-8053-9559. Your new balance is P86.62 08-26-23 9:52PM. Ref no. 0011701338534.,notifs
26/08/2023 14:50,GLOBEATHOME,"Tuloy tuloy ang freebies, promos, at rewards with Globe At Home! Enjoy Home Prepaid WiFi exclusive offers via the GlobeOne app! I-download lang at mag-register via https://globeone.onelink.me/ej7I/G1SMS para sa exciting promos, rewards, at freebies! No advisories? Text OFF to 2686 for free.",ads
26/08/2023 14:44,PALAWAN_Exp,"Mr/Ms <NAME>, claim your PALAWAN Express DSY-10-14348-ZAW at any Palawan Pawnshop/Palawan Express/Tambunting/LBC/SM/Robinsons.Bring ID.",notifs
25/08/2023 4:51,6.39853E+11,Ano? Daily cashback at P777 na bonus? Halika at subukan lamang sa W19 Games! w19b2.xyz,spam
23/08/2023 20:24,GCash,Here is a FREE P10 load voucher just for you! Use this to buy load products on GCash. No minimum spend required. Voucher is valid for 14 days. One-time use only. Go to your Profile > Voucher Pocket and use the discount!,notifs
23/08/2023 10:19,GLOBEATHOME,"Loaded ka sa groceries ngayong pasukan with GCash and Globe At Home! Mag-load na ng FamSURF499 or higher via GCash today, para makakuha ka ng P50 Puregold voucher na pwede mong gamitin para sa pang-grocery ng pamilya! Para sa loaded na grocery shopping, load na! Available today only, until supplies last. No advisories? Text OFF to 2686 for free.",ads
21/08/2023 9:31,Shopee,"Enter verification code: 291919, to activate SPayLater, valid for 15 mins. NEVER share this code with others under any circumstances. PW42aWeqbj5",notifs
18/08/2023 17:45,GOMO,Lights out and away we go! Join the 'Mo Creds Raffle for a chance to win an all-expenses-paid trip to watch the Singapore Grand Prix LIVE. Just swap your No Expiry GBs for selected lifestyle vouchers on 'Mo Creds to earn raffle entries. Go to http://bit.ly/GOMOMoCreds and start swappin' today! No advisories? Text OFF to 2686 for free.,ads
18/08/2023 12:49,GLOBEATHOME,"Enjoy ang family bondings dahil sa Globe At Home Prepaid WiFi! Get as much as 30 Rewards Points pag nag-load ka ng FamSURF promo at nag-share ka ng data with up to 3 people via the GlobeOne app from July 24 to August 24, 2023. Siguraduhin na gamitin ang shared data para makuha ang rewards points. Mag-load at mag-share na! No advisories? Textt OFF to 2686 for free.",ads
16/08/2023 10:24,GLOBEATHOME,"Last day na today para makakuha ng P50 7-Eleven voucher na pwede mong gamitin para sa food trip kasama ang pamilya! Para loaded ka sa baon this back to school, mag-load na ng FamSURF499 or higher via GCash today. Voucher available until supplies last. No advisories? Text OFF to 2636 for free.",ads
15/08/2023 10:03,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 75723 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
15/08/2023 9:32,Google,G-216092 is your Google verification code.,otp
14/08/2023 6:21,6.39854E+11,Nagbibigay kami ng P10M bonus sa lahat ng nagamit ng W19 Games! Kontakin ang 24/7 support para sa LATEST WEBSITE. Iclaim ang sayo sa https://w19.ltd,spam
14/08/2023 1:12,BDO Alert,"#BDOStopScam: IGNORE fake ""BDO NOTICE"" from 11-digit numbers (starting in 09xxxxx). Legit texts will come from BDO sender names or 225678 & WILL NOT HAVE LINKS.",notifs
13/08/2023 6:43,GCash,"Settle your government fees with no hassle! Make your monthly contribution or payments to DFA, PAG-IBIG, SSS, NBI & BIR! Open the GCash app to Pay Bills now!",notifs
12/08/2023 12:45,GLOBEATHOME,"Mag-level up na ng prepaid internet! #KayaMoNow with GFiber Prepaid! Enjoy UNLI Fiber WiFi for as low as P299, no lock-up, at no documents needed. Huwag nang magpahuli! Magpa-install na ng GFiber Prepaid via the GlobeOne app at glbe.co/GlobeOne. No advisories? Text OFF to 2686 for free.",ads
10/08/2023 6:39,GCash,"Mag-stream all day, everyday with Giga Video 50! Enjoy 1GB data + 1 GB/day for YouTube, iWanTFC & more. Mag-load na!",notifs
09/08/2023 12:15,6.39855E+11,BANCO DE ORO: We need your urgent cooperation to verify your Online Banking. Please proceed here come.to/OnlineBDOPh,spam
09/08/2023 10:20,GLOBEATHOME,"Loaded ka sa baon this back to school with GCash and Globe At Home! Mag-load na ng FamSURF499 and higher via GCash today, para makakuha ka ng P50 7-Eleven voucher na pwede mong gamitin para sa food trip kasama ang pamilya! Para sa loaded na food trip bonding, load na! Available today only, until supplies last. No advisories? Text OFF to 2686 for free.",ads
09/08/2023 7:30,6.39855E+11,BANCO DE ORO: We need your urgent cooperation to verify your Online Banking. Please proceed here come.to/LoginVerify,spam
08/08/2023 7:32,6.39074E+11,"Mas marami kang laro, mas marami kang kitain - Inilunsad ang W19 Games Triple Cashback Plan hanggang 0.8%! https://v.ht/SM-XfN",spam
07/08/2023 17:56,GLOBEATHOME,"May Globe At Home Prepaid WiFi ka ba na deactivated ang SIM? Bumili lang ng Home Prepaid WiFi SIM replacement for P88 with FREE 10GB valid for 7 days sa pinakamalapit na Globe Store o sa glbe.co/prepaidwifisim. Bago gamitin, huwag kalimutan na i-register ang bagong Home Prepaid WiFi SIM via the GlobeOne app sa https://globeone.onelink.me/ej7I/G1SMS. No advisories? Text OFF to 2686 for FREE.",ads
07/08/2023 17:52,GLOBEATHOME,"May Globe At Home Prepaid WiFi ka ba na deactivated ang SIM? Bumili lang ng Home Prepaid WiFi SIM replacement for P88 with FREE 10GB valid for 7 days sa pinakamalapit na Globe Store o sa glbe.co/prepaidwifisim. Bago gamitin, huwag kalimutan na i-register ang bagong Home Prepaid WiFi SIM via the GlobeOne app sa https://globeone.onelink.me/ej7I/G1SMS. No advisories? Text OFF to 2686 for FREE.",ads
07/08/2023 7:22,6.39853E+11,"Mas marami kang laro, mas marami kang kitain - Inilunsad ang W19 Games Triple Cashback Plan hanggang 0.8%! https://v.ht/SM-kWu",spam
06/08/2023 13:05,6.39104E+11,"Mas marami kang laro, mas marami kang kitain - Inilunsad ang W19 Games Triple Cashback Plan hanggang 0.8%! https://v.ht/SM-QX0",spam
05/08/2023 23:55,Shopee,"Enter verification code: 354423, to activate SPayLater, valid for 15 mins. NEVER share this code with others under any circumstances. PW42aWeqbj5",notifs
05/08/2023 23:52,Shopee,"Enter verification code: 647355, to activate SPayLater, valid for 15 mins. NEVER share this code with others under any circumstances. PW42aWeqbj5",notifs
05/08/2023 17:43,GCash,You have received P297.00 GCash from 7eleven Kiosk w/ MSG - 2321-7382-1777. Your new balance is P313.54 08-05-23 5:43PM. Ref no. 0011299405841.,notifs
04/08/2023 20:00,GCash,"Namiss ka namin! Magload ng New Power All 99, get 8GB data valid for 7 days so you can stay connected online. Mag-load na ulit with GCash!",notifs
04/08/2023 16:15,BDO,The old BDO Digital Banking app will soon make way for the new BDO Online app. Make the switch now! View and manage your BDO accounts with an all-new look. Download BDO Online today.,notifs
03/08/2023 16:55,6.39099E+11,"<NAME>., Join WinningPlus now! Register here! winplusplay.com Claim P1000 bonus + 3% MAYA Play for 7% cashback up to P60,000! Claim rewards!",spam
02/08/2023 11:55,6.3938E+11,"Hi, new free money bonus 777 with no deposit condition, please login http://YY777c.com to get free money 777 now",spam
02/08/2023 11:32,GLOBEATHOME,"Last day na today para makakuha ng P50 Mercury Drug voucher! Para loaded sa healthcare ang pasukan, mag-load na ng FamSURF499 or up via GCash today. Voucher available until supplies last. No advisories? Text OFF to 2636 for free.",ads
01/08/2023 10:18,GLOBEATHOME,"Enjoy ang family bondings dahil sa Globe At Home Prepaid WiFi! Get as much as 30 Rewards Points pag nag-load ka ng FamSURF promo at nag-share ka ng data with up to 3 people via the GlobeOne app from July 24 to August 24, 2023. Siguraduhin na gamitin ang shared data para makuha ang rewards points. Mag-load at mag-share na!",ads
