Date,sender,text,category
2024-02-23 18:22:09,639815204854,"It's more than a game, it's your chance to win big! Bet 2 pesos on Fortune Gems and you could win 30k. Dive in at clickhere.cx/DTzmkf9oU0.",spam
2024-02-23 14:54:31,639505852185,"Kumuha ng hanggang P1,777 nang libre gamit ang iyong mobile phone 1OO% na bonus sa unang deposito bv6ak.bid",spam
2024-02-23 14:05:03,639856460766,Tuklasin ang pinakamalaki sa online gaming! 298P bonus sa pagrehistro at doble sa unang deposito mo. Sumali na: clickhere.cx/iA1D5itH,spam
2024-02-23 10:24:51,BDO,Security Tip: Lock or Unlock your BDO Credit or Debit Cards anytime you want with the new BDO Online app. Download BDO Online and sign up today!,notifs
2024-02-22 23:46:09,639098377938,"Kumuha ng hanggang P1,777 nang libre gamit ang iyong mobile phone 1OO% na bonus sa unang deposito bv6ak.bid",spam
2024-02-22 20:58:20,639813711689,"Nangangarap ka bang gawing 50k ang 30 pesos mo? Sa Fortune Gems, posible yan! Sali na sa bonus.fm/hu3J13wQHKwT.",spam
2024-02-22 20:15:02,639505153163,"Kumuha ng hanggang P1,777 nang libre gamit ang iyong mobile phone 1OO% na bonus sa unang deposito bv6ak.bid",spam
2024-02-22 20:08:50,639815301153,"Small bet, big dreams! With 10 pesos, explore the thrill of winning 60k in Golden Empire. Play now at promolink.st/djjPAWhlWNa.",spam
2024-02-22 18:55:26,639637587848,It's your lucky day! 5 pesos in Charge Buffalo could multiply to 5k. Check out the excitement at bonus.lc/IPrAcu5pZ0W.,spam
2024-02-22 12:52:47,639107057465,I-claim ang P158 mo sa mobile agad! Kasama ang P18-P1188 welcome bonus. Magdeposito para doblehin. clickhere.cx/ieXbEyykCS6V,spam
2024-02-22 12:05:59,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 75743 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
2024-02-22 07:27:33,639817727513,P158 sa mobile? Kunin na! Mag-sign up para sa P18-P1188 bonus. Doble ang deposito! promolink.st/AOrbFRQWz5,spam
2024-02-22 07:17:12,639706868103,Bigyan mo ng chance ang 9 pesos mo na maging 45k sa Fengshen. Ikaw na ba ang next winner? Sali na sa bonus.ms/AOrbFRQWz5.,spam
2024-02-22 01:18:42,639810819087,[ Epicwin ]: Hi EPIC Member ! ATTENTION !! Dont forget to claim your FREE CREDIT in Inbox !! Trusted website : EpicWin6.tv,spam
2024-02-21 23:59:41,639124288290,Kaya mo bang hulaan ang susunod na big winner? Baka ikaw na 'yan with just 3 pesos in Super Ace. Win big at clickhere.cx/3XvFgccQFDo8R.,spam
2024-02-21 18:32:54,639518916845,"Saan ka pa? Sa 3 pesos mo, maaaring magbago ang buhay mo with Fortune Gems. Aim for 10k now at clickhere.cx/qq7IvqB7hg5eGdUt.",spam
2024-02-21 10:01:05,639814199989,[ Epicwin ]: Hi EPIC Member ! ATTENTION !! Dont forget to claim your FREE CREDIT in Inbox !! Trusted website : EpicWin6.tv,spam
2024-02-21 09:49:36,639816085578,"Gusto mo bang maging next big winner? 30 pesos lang sa Golden Empire, pwede kang manalo ng 80k! Tara na sa phpromo.website/P4RVZ8w4RtQ.",spam
2024-02-21 00:45:49,3404,Use 037199 for two-factor authentication on Facebook.,otp
2024-02-20 22:14:53,639856382603,"Enjoy PAYDAY Blast on Feb 20 for Free 6,888p at GoJackpot! New Year Wheel offers Mitsubishi Xpander, Samsung TV & More! Free 1,000p & 177p at GoJackpotph15.icu",otp
2024-02-20 20:38:56,639812609012,Pusta na! As low as 40 pesos for a chance to win 90k with Charge Buffalo. Tara sa clickhere.cx/ZYXJ3F1KD2U.,spam
2024-02-20 18:04:13,BDO,"Enjoy safe, fast, and convenient transactions with the new BDO Online app. Use QR to Send or Request Money and withdraw at QR-enabled BDO ATMs. Download now!",notifs
2024-02-20 06:29:03,639106528836,of 359706 ofamri≪ （,spam
2024-02-16 13:11:27,PALAWAN_Exp,"Mr/Ms <NAME>, claim your PALAWAN Express CBN-13-81593-ZAW at any Palawan Pawnshop/Palawan Express/Tambunting/LBC/SM/Robinsons.Bring ID.",notifs
2024-02-16 11:00:47,BDO,Enjoy instant access to a world of exclusive deals on the new BDO Pay app! Download the app now!,notifs
2024-02-16 06:14:56,639307431970,"Enjoy Feb 16 FRIDAY Free 6,888p BONU on GoJackpot! Spin Love & New Year Wheel for GLAMIRA,MISUBISHI Car & SAMSUNG TV! Get Free 1000p + 177p at GoJackpotph14.icu",otp
2024-02-14 15:29:24,GCash,"Treat mo sarili mo this payday, deserve mo 'yan! Book an appointment at The Spa or Nuat Thai, and pay stress-free with GGives installments. Tap Borrow > GGives on GCash now.",notifs
2024-02-13 21:45:41,639515626748,"Banco De Oro You're having issues with account security. Please review them at tera.vin/Secure-BDOOnline Sincerely, BANCO DE ORO",spam
2024-02-13 13:59:38,PalawanPay,"May padala from abroad? I-claim na 'yan sa PalawanPay! Pwedeng-pwede na mag-claim ng international remittance anytime, anywhere with PalawanPay!",notifs
2024-02-13 03:16:20,639304853274,[Epicwin ]: Hi EPIC Member ! CNY BONUS Alert !! Deposit and claim 20% FREE up to 500 P limited claim!! Trusted website : EpicWin6.tv,spam
2024-02-12 10:07:54,639641631884,GCash Alert! Please be advised that we are asking everyone to update their account to avoid deactivation. Update here: gcash-advisory-services.website,spam
2024-02-11 06:49:12,GCash,"Magaan na mag-shopping, may PHP 50 load voucher ka pa! Pay lighter up to 24 gives over 12 months, zero down payment, and no credit card needed.",notifs
2024-02-10 18:16:25,GCash,"Did you request to SEND MONEY to JU***S S.'s GCash number, 09487173933 with amount of PHP 310.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 105577.",otp
2024-02-10 02:52:36,639855368246,Magdeposito para sa pagkakataong manalo ng iPhone 15 Pro Max okwin.tv,spam
2024-02-09 23:22:19,639851199233,Magdeposito para sa pagkakataong manalo ng iPhone 15 Pro Max okwin.tv,spam
2024-02-09 15:10:11,BDO,#BDOStopScam: Here's to a New Year of staying safe and vigilant. Remember: DO NOT click links or share your OTP. BDO will never send links nor ask for your OTP.,otp
2024-02-09 14:23:20,639852060860,Magdeposito para sa pagkakataong manalo ng iPhone 15 Pro Max okwin.tv,spam
2024-02-08 21:14:36,BDO-OTP,"Your One-Time PIN for your BDO Securities login is 204100. DO NOT SHARE THIS WITH ANYONE. If you did not request for an OTP, pls call our Customer Support Hotline at (02)8840-7878.",otp
2024-02-08 19:29:28,639301698612,Spin Now New Year Lucky Wheel or Fa Cai Wheel to win Mitsubishi Xpander & Samsung TV! Claim Friday's Bonus tomorrow: 6888p. New get 1000 + 177 on GoJackpot6.tv,spam
2024-02-08 09:37:20,639851259138,New users can get 100% cash bonus when they make their first deposit! s6fha.bid,spam
2024-02-07 15:04:10,BDO OTP,"Your One-Time PIN for your BDO Securities login is 463321. DO NOT SHARE THIS WITH ANYONE. If you did not request for an OTP, pls call our Customer Support Hotline at (02)8840-7878.",otp
2024-02-07 06:28:53,GCash,"Travel now, pay lighter! Book your flight & pay in 24 gives over 12 months with GGives. Book with zero down payment, & no credit card needed. Mag-GGives na!",notifs
2024-02-06 22:52:31,639853942945,"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. nmiy.bid",spam
2024-02-06 15:29:51,639853965121,You can get up to 3000P cash by downloading. New users can enjoy 100% cash bonus when they recharge! mini777.tv,spam
2024-02-06 11:34:48,BDO-OTP,"Your One-Time PIN for your BDO Securities login is 348900. DO NOT SHARE THIS WITH ANYONE. If you did not request for an OTP, pls call our Customer Support Hotline at (02)8840-7878.",otp
2024-02-05 18:58:22,GCash,"768760 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",notifs
2024-02-05 18:55:41,GCash,"574198 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",notifs
2024-02-05 14:07:26,639855368691,Rank No. 1 sa listahan ng rekomendasyon ng Google Store at manalo ng malalaking premyo google-play.tv,spam
2024-02-05 12:20:59,639639710562,[ Betso88 x Epicwin ]: Hi EPIC Member ! ATTENTION !! Dont forget to claim your FREE CREDIT in Inbox !! Trusted website : EpicWin3.tv,spam
2024-02-04 19:49:11,639096042603,"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. oytb.bid",spam
2024-02-04 18:24:34,639852781337,"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. qytb.bid",spam
2024-02-04 14:31:10,GCash,Mas masaya mag-online shopping pag may extra budget up to P125k! Shop now and pay later with GGives. Check out with GCash and select GGives as your payment method. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,notifs
2024-02-04 10:03:28,639855579235,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. hjga.bid",spam
2024-02-04 07:14:48,639855565743,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. jszm.bid",spam
2024-02-04 02:08:55,639853154558,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zhjk.bid",spam
2024-02-04 01:21:10,639638204913,"Gear up for luck at WinningPlus! Win brand new car and motorcycle in the New Year Fa cai wheel promo. Claim 588p & 388p, enjoy 153% deposit bonus at WinPlus.tv",spam
2024-02-03 15:21:01,Shopee,"Enter verification code: 242140, to activate SPayLater, valid for 15 mins. NEVER share this code with others under any circumstances. PW42aWeqbj5",notifs
2024-02-03 13:49:37,GOMO,"Be Unbreakable with a 10% discount voucher that you can use at Spartan Race PH's Batangas Sprint 5K Race this February 17, 2024! Just swap 15GB of your No Expiry Data via 'Mo Creds. Open your GOMO PH app and swap now! No advisories? Text OFF to 2686 for free.",ads
2024-02-03 11:38:40,639855572602,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. jszm.bid",spam
2024-02-03 09:03:51,639505001863,"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. qthb.bid",spam
2024-02-03 06:09:24,3404,Use 972534 for two-factor authentication on Facebook.,otp
2024-02-02 23:19:32,639301046657,New Player Free 2570P! PAGCOR Licensed! Official Jili!Cashout 10 Min! Play in GCash Playzone2.icu,spam
2024-02-02 15:31:37,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 53862 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
2024-02-02 14:31:16,639301259987,"Finally, Thanks god it's Friday at GoJackpot! Claim Free 6,888p Today, February 2! New players Enjoy Free 777p + 177p ! Join Now at GoJackpot3.tv",spam
2024-02-01 23:50:19,639638948253,[ Epicwin ]: Hi EPIC Member ! ATTENTION !! Dont forget to claim your FREE CREDIT in Inbox !! Trusted website : EpicWin3.tv,spam
2024-02-01 21:03:45,639485189517,It is easier to get a daily salary of 300P. Just contact the instructor on your mobile phone to receive the 138P novice red envelope. hgzb.bid,spam
2024-02-01 10:38:23,BDO Deals,"Get up to P1,000 cashback when you Scan to Pay with the new BDO Pay from Feb 1 to April 15, 2024! Download now and sign up using your BDO Online username & password. For promo details, visit the BDO website, click Deals & search BDO Pay. T&C apply. DTI184337",ads
2024-02-01 04:05:18,639469850815,It is easier to get a daily salary of 300P. Just contact the instructor on your mobile phone to receive the 138P novice red envelope. qhmz.bid,spam
2024-01-31 02:25:49,639855579340,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. wanp.bid",spam
2024-01-30 18:11:20,639461100748,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zhmg.bid",spam
2024-01-29 18:17:02,639817011741,"Tomorrow's Payday Blast on GoJackpot, Jan 30 & 31! New players grab 777p & 177p bonus + 155% Extra Deposit Bonus. Play & Win millions Prizes at GoJackpot.tv",spam
2024-01-29 15:59:46,GCash,"Did you request to SEND MONEY to JA**N R*** S.'s GCash number, 09917355455 with amount of PHP 1000.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 947868.",otp
2024-01-29 11:08:13,3404,Use 219300 for two-factor authentication on Facebook.,otp
2024-01-29 11:05:01,3404,Use 219300 for two-factor authentication on Facebook.,otp
2024-01-29 06:21:26,639505963084,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zklq.bid",spam
2024-01-29 05:07:48,639505278302,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. twlk.bid",spam
2024-01-28 22:40:39,639505766378,"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. kakd.bid",spam
2024-01-28 18:40:50,639630154784,Begin your journey to prosperity! Grab the New User Giveaway at JILI747! 8000p + 888p. Let luck guide your adventures at JILi747a.tv,spam
2024-01-28 15:09:41,GCash,Achieve na ang #TravelGoals with GGives. Magbook ng tickets para sa pamilya at magbayad nang hulugan. Pay with GCash and choose GGives as your payment method at the checkout page. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,notifs
2024-01-28 14:34:10,GOMO,"Hey, GOMO Fam! Just a reminder to be careful against strange messages disguised as legitimate institutions such as government agencies, telcos, or banks. Do not reply or follow instructions from these messages or click any of the links. GOMO will never ask for credit card details or OTPs through unofficial links. Let's be vigilant and help make the community safe by reporting them via the NTC Complaint Page. Take care and stay awesome!",ads
2024-01-28 07:04:23,639505091660,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zhga.bid",spam
2024-01-28 00:30:58,639485181306,"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. gogt.bid",spam
2024-01-27 15:55:29,639128605914,Join Saturday Special Event at WinningPlus! Claim 999p Free Bonus for Jackpot Day of Your Saturday! New Player Get bonus of 588p & 388p! Win Now at winplus2.tv,spam
2024-01-27 12:57:21,639464190998,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. tyyy.bid",spam
2024-01-27 06:17:31,639505645029,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. yhgg.bid",spam
2024-01-27 01:45:10,639853973059,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. yhgg.bid",spam
2024-01-27 01:43:30,639463671328,"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. hahb.bid",spam
2024-01-26 22:48:25,BDO,"#BDOStopScam: Stay vigilant! That ""bank employee"" asking for your account details and OTP is a scammer. DON'T GIVE your username, password, and OTP to anyone.",otp
2024-01-26 17:13:03,GCash,"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 1000.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 570670.",otp
2024-01-26 16:31:55,GCash,Your GCash account has been unlinked from your Netflix Inc. account. Avoid frequent unlinking as this can result in being unable to relink your account.,notifs
2024-01-26 06:14:26,639813649121,[ Betso88 x Epicwin ]: Welcome back Epic Family ! PROMO ALERT ! Deposit now and GET 3 FREE WHEEL SPINS with prizes up to 500P! Trusted website : EpicWin.tv,spam
2024-01-25 21:07:01,639469903706,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. mmyy.bid",spam
2024-01-25 18:34:06,639815504052,"Get Today Now, 25th PayDay Blast Free 6,888p Bonus on GoJackpot! Be Ready Too for Friday Bonus 6,888p on Tomorrow! New Player, Free 777p + 177p at GoJackpot1.tv",spam
2024-01-23 19:01:13,639635195539,Level up your luck at JILI747! New players revel in 8000p + 888p. Let luck be your guide for thrilling adventures at jili747.icu,spam
2024-01-23 15:05:58,639469965698,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. ahjk.bid",spam
2024-01-22 14:27:45,GCash,Gawing affordable ang bagong sofa set with GGives! Instant hulugan with no aditional docs needed. Check out with GCash at piliin ang GGives as your payment method. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,notifs
2024-01-22 07:55:06,639812254879,[ Betso88 x Epicwin ]: Join us & FREE 50p today Auto FREE 50p when signup! Get extra 100p with any deposit Trusted Link: Epicwin16.icu,spam
2024-01-22 04:21:42,639631187268,"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shot.vin/BDO_Secured",spam
2024-01-21 17:54:43,639649512414,"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shot.vin/Secure-BDO",spam
2024-01-21 07:21:37,3404,317 402 is your Instagram code. Don't share it.,otp
2024-01-21 02:29:24,639516763085,Experience GoJackpot! Exclusive bonus 777p + 177p & 100% Welcome Bonus for New Players. Enjoy Daily Cashback of 888p. Join Now at gojackpotph3.icu,otp
2024-01-20 20:26:54,639814244102,Celebrate Saturday with WinningPlus! Double Joy with 999p & new Users get 588p & 388p free. Get PayDay & Saturday Bonus for Total of 1998p Free at WinPlus16.icu,spam
2024-01-20 10:24:34,639471500346,"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. qyhg.bid",spam
2024-01-20 09:13:55,639668232709,"J&T DELIVERY!TN: 788258004722 Rider:OCW MICHAEL TUMBOCON,639668232709. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",notifs
2024-01-19 14:04:29,GCash,May instant extra budget ka na sa supermarket with GGives! Just scan the GCash QR code and choose GGives para sa madaliang bayaran up to 24 months na walang downpayment. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,notifs
2024-01-19 11:58:18,639668232709,"J&T DELIVERY!TN: 788258004722 Rider:OCW MICHAEL TUMBOCON,639668232709. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",notifs
2024-01-19 08:23:26,639462880059,"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. ekja.bid",spam
2024-01-19 07:24:15,639516480006,New Player Free 2570P! PAGCOR Licensed! Official Jili!Cashout 10 Min! Play in GCash Playzone1.icu,spam
2024-01-18 10:17:15,639668232709,"J&T DELIVERY!TN: 788258004722 Rider:OCW MICHAEL TUMBOCON,639668232709. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",notifs
2024-01-18 05:57:44,639815284298,[ Betso88 x Epicwin ]: Join us & FREE 50p today Auto FREE 50p when signup! Get extra 100p with any deposit Trusted Link: Epicwin11.icu,spam
2024-01-18 04:31:48,GCash,Your payment of P899.00 to Google has been successfully processed on 01-18-24 04:31:46 AM. Ref. No. 035729239,notifs
2024-01-18 04:31:26,GCash,You have successfully linked your GCash account to GOOGLE_PH.,notifs
2024-01-18 04:31:03,GCash,"490563 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",notifs
2024-01-18 04:20:39,GCash,You have received P792.00 GCash from 7eleven Kiosk w/ MSG - 2401-8003-9666. Your new balance is P927.57 01-18-24 4:20AM. Ref no. 0014628370228.,notifs
2024-01-17 23:39:40,639853921884,"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. pppo.bid",spam
2024-01-17 23:30:43,639813417124,"Discover Wednesday luck at SugarPlay! Get winning giveaways up to 18,888, Extra Deposit Bonus 2,000p, and promotions up to 58,888 at SugarPlayPh.icu",spam
2024-01-17 19:09:48,639853960083,"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. pppo.bid",spam
2024-01-17 17:21:30,639469480588,"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. yyhq.bid",spam
2024-01-17 14:38:07,GCash,Abot-kaya na ang bagong appliances sa bahay with GGives! Shop now & pay later in up to 24 months. Piliin ang GGives sa GCash app pagka-scan ng QR sa cashier. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,notifs
2024-01-17 10:55:33,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 77173 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
2024-01-17 10:51:48,RD PAWNSHOP,"Hi Mr/Ms CHRISTOPHER, RDCN 77169 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
2024-01-17 09:07:55,639859463241,"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. zxct.bid",spam
2024-01-17 02:33:00,639854260508,"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. addd.bid",spam
2024-01-16 18:47:40,GCash,"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 1600.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 580626.",otp
2024-01-16 04:12:33,639624334897,www.hh88hg.website Get free bonus 1998 now. No deposit conditions,spam
2024-01-15 14:11:24,GCash,Big home improvements? Magbayad ng hulugan with GGives! Choose GGives when you scan the QR code at the cashier using the GCash app. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,notifs
2024-01-15 04:49:22,639079756821,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. abcf.bid",spam
2024-01-15 02:30:05,639853967677,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. kkkq.bid",spam
2024-01-14 01:15:34,639993305064,https://dff9dfd.guru Get free bonus 1777 now. No deposit conditions,spam
2024-01-13 14:18:27,639857681529,New users get 100% bonus on their first deposit and cash bonus at 20:00 every night! bv0g5.bid,spam
2024-01-13 05:39:29,639096611752,"Double your fun at Sugarplay11.icu ! Claim your 28,888 Giveaway Promotion and let the winning spree begin",spam
2024-01-12 16:22:51,639815505052,Dont miss your FRIDAY Bonus 6888 With New Member 153% Deposit Bonus! Get Free 777p&177p. More Promotion Event & Favor Slot Games at GoJackpot11.icu,spam
2024-01-12 16:15:20,GGives,"Congratulations, you are now eligible to use GGives for a limited time only! Shop now without worries and pay later. Enjoy as low as 0% interest with our partner merchants! Visit GGives in the GCash app to learn more about our participating merchants and how to pay using GGives.",notifs
2024-01-12 16:13:26,GCash,"You are activating GGives on your GCash account to loan and pay in installments. Kung hindi ikaw ito, 'WAG IBIGAY SA KAHIT SAANG SITE O IPADALA SA KAHIT KANINO ang OTP mo dahil SCAM 'YAN! Kung ikaw ang nag request, ang OTP mo ay 480514",otp
2024-01-12 14:05:58,GCash,Kulang ang budget? Sagot ka ng GGives! Pwede kang magshopping up to P125k at magbayad nang hulugan with 0 downpayment today! Tap Borrow > GGives sa GCash app para mag-activate ang GGives. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,notifs
2024-01-11 15:52:20,BDO,"#BDOStopScam: IGNORE fake alerts asking you to verify a transaction through a link. BDO will not send links, so DON'T CLICK links and DON'T SHARE your OTP!",otp
2024-01-11 13:33:26,BDO,"Ring in the New Year hassle-free! Download the new BDO Pay app for simplified payments using your linked BDO Debit Card, Credit Card or Deposit Account.",notifs
2024-01-10 15:57:44,3404,94362 is your Facebook confirmation code,otp
2024-01-09 13:33:50,639852470572,Win Big Today at WinningPlus! New Players Remember Get 153% Extra Bonus & Get 588p & 388p For Free! Explore More Promotions & Vip Clup at https://WinPlus8.icu,spam
2024-01-09 02:39:38,GOMO,Yassss! You've successfully purchased 20GB Data No Expiry. P259.00 has been charged to your account. You may view your purchase history through the My Account section of the GOMO PH App.,notifs
2024-01-09 02:38:41,GCash,"984709 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",notifs
2024-01-09 00:12:56,GCash,You have received P148.50 GCash from 7eleven Kiosk w/ MSG - 2400-9000-2873. Your new balance is P254.57 01-09-24 12:12AM. Ref no. 0014427665527.,notifs
2024-01-08 02:42:30,639462161399,"Online part-time job with free time, daily income of 330P, contact the tutor to receive 138P newbie red envelope. jf58.bid",spam
2024-01-07 14:26:55,639853939613,"Part-time car reviewer, easily earn 300P high income, contact the manager to receive 138P newbie red envelope. qp03.bid",spam
2024-01-07 05:32:21,639853987684,"Guys, I just joined the car reviewer job and have earned 300P. Contact the manager to receive a 138P red envelope. px698.bid",spam
2024-01-06 09:19:35,639853969234,"Inimbitahan mo ang isang kaibigan na mag-recharge ng P100, ang iyong kaibigan ay makakakuha ng P200 at makakakuha ka ng P66 phl777.tv",spam
2024-01-06 02:12:04,639090552120,"Mag-imbita ng mga kaibigan na mag-recharge, at makakakuha ka ng 166P pagkatapos mag-recharge ng 100P nang walang anumang turnover. phl777.tv",spam
2024-01-05 07:23:31,639855581860,"Mag-recruit ng mga reviewer ng kotse, sumali at makakuha ng 138p. Code ng imbitasyon: 2H7MSY wqe68.bid",spam
2024-01-05 07:18:08,639855581860,"Mag-recruit ng mga reviewer ng kotse, sumali at makakuha ng 138p. Code ng imbitasyon: 2H7MSY wqe68.bid",spam
2024-01-04 15:47:08,639853955772,"Mag-imbita ng mga kaibigan na mag-recharge, at makakakuha ka ng 166P pagkatapos mag-recharge ng 100P nang walang anumang turnover. phl777.tv",spam
2024-01-04 11:05:23,BDO,Make the switch to the new BDO Online app now and get a more personalized experience with the way you manage your BDO accounts. Download now!,notifs
2024-01-03 10:55:30,639464026625,"Mag-imbita ng mga kaibigan na mag-recharge, at makakakuha ka ng 166P pagkatapos mag-recharge ng 100P nang walang anumang turnover. phl777.tv",spam
2024-01-02 00:37:47,639856094194,"Immerse in luck at SugarPlay! Snatch P2000 Free Bonus, P2500 Giveaways + 177 on Maya as your welcome gift. Visit https://Sugarplay0.icu",spam
2024-01-01 20:11:30,639638415453,[ Betso88 x Epicwin ]: Join us & FREE 50p today Auto FREE 50p when signup! Get extra 100p with any deposit Trusted website : https://EpicWin10.icu,spam
2024-01-01 16:34:19,SMARTLoad,01/01 16:34: P200.00 loaded to 09129094503 from xxxxxxxx4921 for 1 year. Ref:BA127DQKTC. Get MORE with PROMO LOAD in the Smart App!,notifs
2024-01-01 16:34:18,SMARTLoad,"Manage your account, access the most EXCLUSIVE promos & do MORE with Smart App! It's easy and reliable. Download now! smrt.ph/SmartApp",notifs
2023-12-31 18:08:49,639856151301,"Immerse in luck at SugarPlay! Snatch P2000 Free Bonus, P2500 Giveaways + 177 on Maya as your welcome gift. Visit https://Sugarplay0.icu",spam
2023-12-30 11:07:00,GCash,Kinulang ang ingredients pang holiday handaan? I-GGives Sakto mo na! Borrow for as low as P300 in supermarkets and convenience stores. Pay using GGives Sakto now! Please note that your eligibility is subject to regular review.,notifs
2023-12-30 08:59:06,639647526330,"Embrace Winplus joy! Free P588 red packet, WEEKDAYS Unlimited 999 bonus, and 588 Free on 1st deposit. Explore at https://winplus9.icu",spam
2023-12-30 03:53:56,GCash,"Did you request to SEND MONEY to AN*A L*** A.'s GCash number, 09927975760 with amount of PHP 1000.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 139652.",otp
2023-12-29 11:26:05,3404,130 368 is your Instagram code. Don't share it.,otp
2023-12-29 08:47:37,GCash,"Pwede ka na mag-crypto sa GCash! Madali, mabilis, at siguradong secure. Start your crypto journey with GCrypto today!",notifs
2023-12-28 11:00:44,GOMO,"Only 3 DAYS left to join the 'Mo Creds Raffle! Get a chance to win an iPhone 15 Pro Max, Samsung Z Flip 5, and other awesome prizes. Go to bit.ly/MoCredsRaffle now and swap your GBs to earn raffle tickets! Promo runs until December 31, 2023. Per DTI Fair Trade Permit No. FTEB-181126, series of 2023. No advisories? Text OFF to 2686 for free.",ads
2023-12-28 09:15:29,639100846486,"Immerse in luck at SugarPlay! Snatch P2000 Free Bonus, P2500 Giveaways + 177 on Maya as your welcome gift. Visit https://Sugarplay3.icu",spam
